Card	Format	Usage	Cumulative	Total	Format Index
Cursed Seal of the Forbidden Spell	phantom	2	37	82	23
Cursed Seal of the Forbidden Spell	dad return	8	45	82	24
Cursed Seal of the Forbidden Spell	starstrike	3	48	82	32
Cursed Seal of the Forbidden Spell	meadowlands	1	49	82	43
Cursed Seal of the Forbidden Spell	baby ruler	8	57	82	44
Cursed Seal of the Forbidden Spell	ravine ruler	2	59	82	45
Cursed Seal of the Forbidden Spell	shaddoll	1	60	82	49
Cursed Seal of the Forbidden Spell	burning abyss	3	63	82	50
Cursed Seal of the Forbidden Spell	charleston	2	65	82	51
Cursed Seal of the Forbidden Spell	secaucus	3	68	82	63
Cursed Seal of the Forbidden Spell	elements	3	71	82	78
Cursed Seal of the Forbidden Spell	snake-eye	3	74	82	82
Cursed Seal of the Forbidden Spell	current	8	82	82	84
Enraged Battle Ox	warrior	2	2	2	11
Exile of the Wicked	warrior	2	2	2	11
Fusion Gate	warrior	2	2	5	11
Fusion Gate	hat	3	5	5	48
Light of Intervention	warrior	2	2	2	11
Mind Crush	warrior	2	2	571	11
Mind Crush	cyber	2	4	571	13
Mind Crush	chaos return	6	10	571	15
Mind Crush	stein	3	13	571	16
Mind Crush	chimeratech	3	16	571	17
Mind Crush	airblade	10	26	571	18
Mind Crush	trooper	15	41	571	20
Mind Crush	zombie	15	56	571	21
Mind Crush	perfect circle	7	63	571	22
Mind Crush	phantom	6	69	571	23
Mind Crush	dad return	28	97	571	24
Mind Crush	gladiator	22	119	571	25
Mind Crush	teledad	5	124	571	26
Mind Crush	cat	19	143	571	27
Mind Crush	lightsworn	15	158	571	28
Mind Crush	edison	10	168	571	29
Mind Crush	frog	35	203	571	30
Mind Crush	x-saber	24	227	571	31
Mind Crush	starstrike	12	239	571	32
Mind Crush	six samurai	3	242	571	33
Mind Crush	trishula	10	252	571	34
Mind Crush	librarian	2	254	571	35
Mind Crush	tengu plant	9	263	571	36
Mind Crush	underworld	2	265	571	37
Mind Crush	shockwave	6	271	571	38
Mind Crush	long beach	9	280	571	39
Mind Crush	dino rabbit	2	282	571	40
Mind Crush	wind-up	2	284	571	41
Mind Crush	miami	23	307	571	42
Mind Crush	meadowlands	25	332	571	43
Mind Crush	baby ruler	3	335	571	44
Mind Crush	ravine ruler	8	343	571	45
Mind Crush	fire-water	20	363	571	46
Mind Crush	vegas	12	375	571	47
Mind Crush	shaddoll	25	400	571	49
Mind Crush	burning abyss	6	406	571	50
Mind Crush	charleston	9	415	571	51
Mind Crush	nekroz	123	538	571	52
Mind Crush	clown	13	551	571	53
Mind Crush	pepe	5	556	571	54
Mind Crush	monarch	3	559	571	56
Mind Crush	secaucus	9	568	571	63
Mind Crush	current	3	571	571	84
Salvage	warrior	2	2	48	11
Salvage	edison	2	4	48	29
Salvage	frog	27	31	48	30
Salvage	shockwave	2	33	48	38
Salvage	wind-up	2	35	48	41
Salvage	miami	4	39	48	42
Salvage	meadowlands	3	42	48	43
Salvage	baby ruler	2	44	48	44
Salvage	ravine ruler	2	46	48	45
Salvage	hat	2	48	48	48
Skill Drain	warrior	2	2	498	11
Skill Drain	goat	3	5	498	12
Skill Drain	trooper	9	14	498	20
Skill Drain	zombie	24	38	498	21
Skill Drain	dad return	3	41	498	24
Skill Drain	gladiator	3	44	498	25
Skill Drain	teledad	12	56	498	26
Skill Drain	cat	16	72	498	27
Skill Drain	lightsworn	11	83	498	28
Skill Drain	edison	20	103	498	29
Skill Drain	frog	6	109	498	30
Skill Drain	x-saber	8	117	498	31
Skill Drain	starstrike	8	125	498	32
Skill Drain	six samurai	4	129	498	33
Skill Drain	trishula	9	138	498	34
Skill Drain	librarian	19	157	498	35
Skill Drain	tengu plant	4	161	498	36
Skill Drain	underworld	4	165	498	37
Skill Drain	shockwave	13	178	498	38
Skill Drain	long beach	14	192	498	39
Skill Drain	dino rabbit	4	196	498	40
Skill Drain	wind-up	9	205	498	41
Skill Drain	miami	4	209	498	42
Skill Drain	meadowlands	6	215	498	43
Skill Drain	baby ruler	5	220	498	44
Skill Drain	ravine ruler	74	294	498	45
Skill Drain	fire-water	3	297	498	46
Skill Drain	vegas	6	303	498	47
Skill Drain	hat	3	306	498	48
Skill Drain	burning abyss	35	341	498	50
Skill Drain	charleston	9	350	498	51
Skill Drain	nekroz	19	369	498	52
Skill Drain	clown	11	380	498	53
Skill Drain	pepe	5	385	498	54
Skill Drain	monarch	1	386	498	56
Skill Drain	abc	2	388	498	57
Skill Drain	grass zoo	1	389	498	58
Skill Drain	draco zoo	2	391	498	59
Skill Drain	link zoo	3	394	498	60
Skill Drain	phoenix	6	400	498	76
Skill Drain	elements	3	403	498	78
Skill Drain	rescue-ace	9	412	498	81
Skill Drain	snake-eye	10	422	498	82
Skill Drain	current	76	498	498	84
Smoke Grenade of the Thief	warrior	2	2	5	11
Smoke Grenade of the Thief	stein	3	5	5	16
Spell Purification	warrior	2	2	2	11
The Warrior Returning Alive	warrior	2	2	2	11
Big Bang Shot	warrior	1	1	8	11
Big Bang Shot	goat	3	4	8	12
Big Bang Shot	chaos return	1	5	8	15
Big Bang Shot	stein	2	7	8	16
Big Bang Shot	librarian	1	8	8	35
Big Shield Gardna	warrior	1	1	19	11
Big Shield Gardna	goat	2	3	19	12
Big Shield Gardna	cyber	2	5	19	13
Big Shield Gardna	stein	5	10	19	16
Big Shield Gardna	zombie	6	16	19	21
Big Shield Gardna	dad return	3	19	19	24
Buster Blader	warrior	1	1	1	11
Cyber-Stein	warrior	1	1	162	11
Cyber-Stein	goat	5	6	162	12
Cyber-Stein	cyber	24	30	162	13
Cyber-Stein	reaper	23	53	162	14
Cyber-Stein	chaos return	49	102	162	15
Cyber-Stein	stein	60	162	162	16
Dark Scorpion - Cliff the Trap Remover	warrior	1	1	10	11
Dark Scorpion - Cliff the Trap Remover	goat	5	6	10	12
Dark Scorpion - Cliff the Trap Remover	reaper	1	7	10	14
Dark Scorpion - Cliff the Trap Remover	stein	2	9	10	16
Dark Scorpion - Cliff the Trap Remover	gladiator	1	10	10	25
Different Dimension Capsule	warrior	1	1	10	11
Different Dimension Capsule	cyber	1	2	10	13
Different Dimension Capsule	zombie	7	9	10	21
Different Dimension Capsule	dad return	1	10	10	24
Greenkappa	warrior	1	1	13	11
Greenkappa	cyber	1	2	13	13
Greenkappa	teledad	1	3	13	26
Greenkappa	x-saber	1	4	13	31
Greenkappa	starstrike	1	5	13	32
Greenkappa	six samurai	3	8	13	33
Greenkappa	shockwave	1	9	13	38
Greenkappa	long beach	4	13	13	39
Kaiser Glider	warrior	1	1	1	11
Mad Dog of Darkness	warrior	1	1	1	11
Mefist the Infernal General	warrior	1	1	1	11
Messenger of Peace	warrior	1	1	51	11
Messenger of Peace	reaper	2	3	51	14
Messenger of Peace	stein	3	6	51	16
Messenger of Peace	zombie	10	16	51	21
Messenger of Peace	dad return	5	21	51	24
Messenger of Peace	shockwave	1	22	51	38
Messenger of Peace	wind-up	14	36	51	41
Messenger of Peace	miami	13	49	51	42
Messenger of Peace	current	2	51	51	84
Monster Reincarnation	warrior	1	1	69	11
Monster Reincarnation	cyber	2	3	69	13
Monster Reincarnation	dad return	5	8	69	24
Monster Reincarnation	gladiator	7	15	69	25
Monster Reincarnation	teledad	2	17	69	26
Monster Reincarnation	cat	21	38	69	27
Monster Reincarnation	lightsworn	25	63	69	28
Monster Reincarnation	edison	2	65	69	29
Monster Reincarnation	x-saber	3	68	69	31
Monster Reincarnation	hat	1	69	69	48
Revival Jam	warrior	1	1	1	11
Sacred Crane	warrior	1	1	5	11
Sacred Crane	cyber	4	5	5	13
Skilled White Magician	warrior	1	1	1	11
Spell Shield Type-8	warrior	1	1	16	11
Spell Shield Type-8	trooper	7	8	16	20
Spell Shield Type-8	zombie	4	12	16	21
Spell Shield Type-8	phantom	1	13	16	23
Spell Shield Type-8	dad return	1	14	16	24
Spell Shield Type-8	gladiator	2	16	16	25
Stealth Bird	warrior	1	1	26	11
Stealth Bird	cyber	2	3	26	13
Stealth Bird	reaper	6	9	26	14
Stealth Bird	stein	17	26	26	16
Stumbling	warrior	1	1	4	11
Stumbling	goat	3	4	4	12
Susa Soldier	warrior	1	1	1	11
Toon Gemini Elf	warrior	1	1	1	11
Yomi Ship	warrior	1	1	1	11
Mind Control	goat	44	44	682	12
Mind Control	cyber	13	57	682	13
Mind Control	chaos return	6	63	682	15
Mind Control	gladiator	38	101	682	25
Mind Control	teledad	21	122	682	26
Mind Control	cat	51	173	682	27
Mind Control	lightsworn	9	182	682	28
Mind Control	edison	16	198	682	29
Mind Control	frog	41	239	682	30
Mind Control	x-saber	38	277	682	31
Mind Control	starstrike	18	295	682	32
Mind Control	six samurai	1	296	682	33
Mind Control	trishula	27	323	682	34
Mind Control	librarian	17	340	682	35
Mind Control	tengu plant	22	362	682	36
Mind Control	underworld	12	374	682	37
Mind Control	shockwave	62	436	682	38
Mind Control	long beach	52	488	682	39
Mind Control	dino rabbit	8	496	682	40
Mind Control	wind-up	14	510	682	41
Mind Control	miami	6	516	682	42
Mind Control	meadowlands	7	523	682	43
Mind Control	baby ruler	1	524	682	44
Mind Control	ravine ruler	3	527	682	45
Mind Control	fire-water	7	534	682	46
Mind Control	vegas	13	547	682	47
Mind Control	hat	33	580	682	48
Mind Control	shaddoll	27	607	682	49
Mind Control	burning abyss	10	617	682	50
Mind Control	nekroz	3	620	682	52
Mind Control	clown	2	622	682	53
Mind Control	pepe	1	623	682	54
Mind Control	abc	2	625	682	57
Mind Control	link zoo	1	626	682	60
Mind Control	secaucus	13	639	682	63
Mind Control	toss	9	648	682	68
Mind Control	tri zoo	1	649	682	74
Mind Control	snake-eye	10	659	682	82
Mind Control	current	23	682	682	84
Gatling Dragon	goat	40	40	240	12
Gatling Dragon	cyber	27	67	240	13
Gatling Dragon	reaper	49	116	240	14
Gatling Dragon	chaos return	45	161	240	15
Gatling Dragon	stein	41	202	240	16
Gatling Dragon	chimeratech	9	211	240	17
Gatling Dragon	airblade	1	212	240	18
Gatling Dragon	trooper	11	223	240	20
Gatling Dragon	perfect circle	14	237	240	22
Gatling Dragon	gladiator	3	240	240	25
King Dragun	goat	26	26	166	12
King Dragun	cyber	20	46	166	13
King Dragun	reaper	39	85	166	14
King Dragun	chaos return	38	123	166	15
King Dragun	stein	21	144	166	16
King Dragun	chimeratech	4	148	166	17
King Dragun	airblade	1	149	166	18
King Dragun	trooper	5	154	166	20
King Dragun	perfect circle	11	165	166	22
King Dragun	dad return	1	166	166	24
Night Assailant	goat	20	20	58	12
Night Assailant	reaper	3	23	58	14
Night Assailant	chaos return	4	27	58	15
Night Assailant	stein	11	38	58	16
Night Assailant	perfect circle	2	40	58	22
Night Assailant	gladiator	6	46	58	25
Night Assailant	teledad	1	47	58	26
Night Assailant	shockwave	2	49	58	38
Night Assailant	wind-up	4	53	58	41
Night Assailant	miami	4	57	58	42
Night Assailant	meadowlands	1	58	58	43
Xing Zhen Hu	goat	11	11	23	12
Xing Zhen Hu	cyber	1	12	23	13
Xing Zhen Hu	gladiator	2	14	23	25
Xing Zhen Hu	six samurai	3	17	23	33
Xing Zhen Hu	librarian	2	19	23	35
Xing Zhen Hu	miami	1	20	23	42
Xing Zhen Hu	burning abyss	3	23	23	50
Brain Control	goat	10	10	663	12
Brain Control	cyber	16	26	663	13
Brain Control	reaper	36	62	663	14
Brain Control	chaos return	31	93	663	15
Brain Control	stein	31	124	663	16
Brain Control	chimeratech	20	144	663	17
Brain Control	airblade	2	146	663	18
Brain Control	trooper	72	218	663	20
Brain Control	zombie	37	255	663	21
Brain Control	perfect circle	38	293	663	22
Brain Control	phantom	11	304	663	23
Brain Control	dad return	36	340	663	24
Brain Control	gladiator	70	410	663	25
Brain Control	teledad	41	451	663	26
Brain Control	cat	45	496	663	27
Brain Control	lightsworn	49	545	663	28
Brain Control	edison	53	598	663	29
Brain Control	frog	65	663	663	30
My Body as a Shield	goat	6	6	213	12
My Body as a Shield	zombie	4	10	213	21
My Body as a Shield	phantom	1	11	213	23
My Body as a Shield	dad return	3	14	213	24
My Body as a Shield	gladiator	18	32	213	25
My Body as a Shield	cat	14	46	213	27
My Body as a Shield	lightsworn	45	91	213	28
My Body as a Shield	edison	14	105	213	29
My Body as a Shield	frog	8	113	213	30
My Body as a Shield	x-saber	16	129	213	31
My Body as a Shield	starstrike	23	152	213	32
My Body as a Shield	tengu plant	2	154	213	36
My Body as a Shield	wind-up	2	156	213	41
My Body as a Shield	grass zoo	6	162	213	58
My Body as a Shield	draco zoo	35	197	213	59
My Body as a Shield	link zoo	16	213	213	60
Granmarg the Rock Monarch	goat	5	5	9	12
Granmarg the Rock Monarch	reaper	2	7	9	14
Granmarg the Rock Monarch	stein	2	9	9	16
Token Thanksgiving	goat	4	4	6	12
Token Thanksgiving	cyber	2	6	6	13
Milus Radiant	goat	3	3	6	12
Milus Radiant	reaper	3	6	6	14
Rescue Cat	goat	3	3	168	12
Rescue Cat	reaper	3	6	168	14
Rescue Cat	perfect circle	1	7	168	22
Rescue Cat	dad return	2	9	168	24
Rescue Cat	gladiator	71	80	168	25
Rescue Cat	cat	32	112	168	27
Rescue Cat	lightsworn	2	114	168	28
Rescue Cat	edison	1	115	168	29
Rescue Cat	frog	43	158	168	30
Rescue Cat	grass zoo	1	159	168	58
Rescue Cat	tri zoo	9	168	168	74
Des Wombat	goat	2	2	90	12
Des Wombat	cyber	2	4	90	13
Des Wombat	reaper	6	10	90	14
Des Wombat	chaos return	7	17	90	15
Des Wombat	stein	16	33	90	16
Des Wombat	chimeratech	23	56	90	17
Des Wombat	airblade	5	61	90	18
Des Wombat	trooper	17	78	90	20
Des Wombat	zombie	9	87	90	21
Des Wombat	shockwave	3	90	90	38
Lightning Vortex	goat	2	2	334	12
Lightning Vortex	cyber	10	12	334	13
Lightning Vortex	stein	2	14	334	16
Lightning Vortex	chimeratech	2	16	334	17
Lightning Vortex	airblade	11	27	334	18
Lightning Vortex	trooper	3	30	334	20
Lightning Vortex	zombie	42	72	334	21
Lightning Vortex	perfect circle	16	88	334	22
Lightning Vortex	phantom	14	102	334	23
Lightning Vortex	dad return	48	150	334	24
Lightning Vortex	gladiator	3	153	334	25
Lightning Vortex	teledad	32	185	334	26
Lightning Vortex	cat	31	216	334	27
Lightning Vortex	lightsworn	73	289	334	28
Lightning Vortex	edison	13	302	334	29
Lightning Vortex	frog	14	316	334	30
Lightning Vortex	x-saber	4	320	334	31
Lightning Vortex	starstrike	2	322	334	32
Lightning Vortex	trishula	1	323	334	34
Lightning Vortex	shockwave	1	324	334	38
Lightning Vortex	long beach	1	325	334	39
Lightning Vortex	baby ruler	9	334	334	44
Nobleman of Extermination	goat	2	2	71	12
Nobleman of Extermination	reaper	2	4	71	14
Nobleman of Extermination	gladiator	1	5	71	25
Nobleman of Extermination	cat	9	14	71	27
Nobleman of Extermination	lightsworn	3	17	71	28
Nobleman of Extermination	edison	13	30	71	29
Nobleman of Extermination	frog	6	36	71	30
Nobleman of Extermination	x-saber	27	63	71	31
Nobleman of Extermination	starstrike	5	68	71	32
Nobleman of Extermination	trishula	2	70	71	34
Nobleman of Extermination	shockwave	1	71	71	38
The Rock Spirit	goat	2	2	2	12
Threatening Roar	goat	2	2	537	12
Threatening Roar	cyber	35	37	537	13
Threatening Roar	reaper	91	128	537	14
Threatening Roar	chaos return	12	140	537	15
Threatening Roar	stein	17	157	537	16
Threatening Roar	chimeratech	16	173	537	17
Threatening Roar	airblade	1	174	537	18
Threatening Roar	trooper	22	196	537	20
Threatening Roar	zombie	19	215	537	21
Threatening Roar	perfect circle	51	266	537	22
Threatening Roar	phantom	15	281	537	23
Threatening Roar	dad return	61	342	537	24
Threatening Roar	gladiator	11	353	537	25
Threatening Roar	teledad	33	386	537	26
Threatening Roar	cat	85	471	537	27
Threatening Roar	lightsworn	29	500	537	28
Threatening Roar	edison	3	503	537	29
Threatening Roar	frog	4	507	537	30
Threatening Roar	x-saber	6	513	537	31
Threatening Roar	shockwave	1	514	537	38
Threatening Roar	long beach	2	516	537	39
Threatening Roar	dino rabbit	2	518	537	40
Threatening Roar	miami	3	521	537	42
Threatening Roar	meadowlands	5	526	537	43
Threatening Roar	fire-water	3	529	537	46
Threatening Roar	vegas	2	531	537	47
Threatening Roar	clown	2	533	537	53
Threatening Roar	abc	1	534	537	57
Threatening Roar	link zoo	3	537	537	60
Desert Sunlight	goat	1	1	1	12
Gravity Bind	goat	1	1	37	12
Gravity Bind	cyber	2	3	37	13
Gravity Bind	reaper	4	7	37	14
Gravity Bind	stein	8	15	37	16
Gravity Bind	chimeratech	5	20	37	17
Gravity Bind	trooper	3	23	37	20
Gravity Bind	zombie	10	33	37	21
Gravity Bind	perfect circle	2	35	37	22
Gravity Bind	dad return	1	36	37	24
Gravity Bind	x-saber	1	37	37	31
Kuwagata α	goat	1	1	1	12
Lava Golem	goat	1	1	103	12
Lava Golem	cyber	2	3	103	13
Lava Golem	stein	11	14	103	16
Lava Golem	perfect circle	3	17	103	22
Lava Golem	frog	9	26	103	30
Lava Golem	shockwave	8	34	103	38
Lava Golem	long beach	5	39	103	39
Lava Golem	ravine ruler	2	41	103	45
Lava Golem	pepe	1	42	103	54
Lava Golem	abc	22	64	103	57
Lava Golem	secaucus	3	67	103	63
Lava Golem	phoenix	6	73	103	76
Lava Golem	elements	6	79	103	78
Lava Golem	rescue-ace	16	95	103	81
Lava Golem	snake-eye	7	102	103	82
Lava Golem	current	1	103	103	84
Mirage Dragon	goat	1	1	1	12
Phoenix Wing Wind Blast	goat	1	1	566	12
Phoenix Wing Wind Blast	stein	1	2	566	16
Phoenix Wing Wind Blast	trooper	8	10	566	20
Phoenix Wing Wind Blast	zombie	29	39	566	21
Phoenix Wing Wind Blast	perfect circle	73	112	566	22
Phoenix Wing Wind Blast	phantom	5	117	566	23
Phoenix Wing Wind Blast	dad return	11	128	566	24
Phoenix Wing Wind Blast	gladiator	69	197	566	25
Phoenix Wing Wind Blast	teledad	71	268	566	26
Phoenix Wing Wind Blast	cat	8	276	566	27
Phoenix Wing Wind Blast	lightsworn	21	297	566	28
Phoenix Wing Wind Blast	edison	18	315	566	29
Phoenix Wing Wind Blast	frog	2	317	566	30
Phoenix Wing Wind Blast	x-saber	3	320	566	31
Phoenix Wing Wind Blast	trishula	1	321	566	34
Phoenix Wing Wind Blast	tengu plant	6	327	566	36
Phoenix Wing Wind Blast	shockwave	2	329	566	38
Phoenix Wing Wind Blast	long beach	1	330	566	39
Phoenix Wing Wind Blast	wind-up	1	331	566	41
Phoenix Wing Wind Blast	baby ruler	7	338	566	44
Phoenix Wing Wind Blast	ravine ruler	62	400	566	45
Phoenix Wing Wind Blast	fire-water	1	401	566	46
Phoenix Wing Wind Blast	hat	4	405	566	48
Phoenix Wing Wind Blast	shaddoll	45	450	566	49
Phoenix Wing Wind Blast	burning abyss	57	507	566	50
Phoenix Wing Wind Blast	charleston	20	527	566	51
Phoenix Wing Wind Blast	nekroz	28	555	566	52
Phoenix Wing Wind Blast	clown	3	558	566	53
Phoenix Wing Wind Blast	abc	6	564	566	57
Phoenix Wing Wind Blast	grass zoo	2	566	566	58
Protector of the Sanctuary	goat	1	1	3	12
Protector of the Sanctuary	dad return	2	3	3	24
Sasuke Samurai #4	goat	1	1	5	12
Sasuke Samurai #4	reaper	1	2	5	14
Sasuke Samurai #4	zombie	3	5	5	21
Cyber Dragon	cyber	49	49	1780	13
Cyber Dragon	reaper	81	130	1780	14
Cyber Dragon	chaos return	139	269	1780	15
Cyber Dragon	stein	116	385	1780	16
Cyber Dragon	chimeratech	54	439	1780	17
Cyber Dragon	airblade	15	454	1780	18
Cyber Dragon	trooper	80	534	1780	20
Cyber Dragon	zombie	103	637	1780	21
Cyber Dragon	perfect circle	81	718	1780	22
Cyber Dragon	phantom	5	723	1780	23
Cyber Dragon	dad return	15	738	1780	24
Cyber Dragon	gladiator	9	747	1780	25
Cyber Dragon	teledad	1	748	1780	26
Cyber Dragon	cat	12	760	1780	27
Cyber Dragon	lightsworn	5	765	1780	28
Cyber Dragon	edison	51	816	1780	29
Cyber Dragon	frog	81	897	1780	30
Cyber Dragon	x-saber	197	1094	1780	31
Cyber Dragon	starstrike	94	1188	1780	32
Cyber Dragon	six samurai	42	1230	1780	33
Cyber Dragon	trishula	105	1335	1780	34
Cyber Dragon	librarian	60	1395	1780	35
Cyber Dragon	tengu plant	28	1423	1780	36
Cyber Dragon	underworld	22	1445	1780	37
Cyber Dragon	shockwave	145	1590	1780	38
Cyber Dragon	long beach	72	1662	1780	39
Cyber Dragon	dino rabbit	9	1671	1780	40
Cyber Dragon	wind-up	35	1706	1780	41
Cyber Dragon	miami	5	1711	1780	42
Cyber Dragon	fire-water	7	1718	1780	46
Cyber Dragon	vegas	18	1736	1780	47
Cyber Dragon	hat	6	1742	1780	48
Cyber Dragon	clown	16	1758	1780	53
Cyber Dragon	pepe	16	1774	1780	54
Cyber Dragon	monarch	1	1775	1780	56
Cyber Dragon	toss	2	1777	1780	68
Cyber Dragon	tri zoo	3	1780	1780	74
Cyber Twin Dragon	cyber	26	26	391	13
Cyber Twin Dragon	reaper	52	78	391	14
Cyber Twin Dragon	chaos return	69	147	391	15
Cyber Twin Dragon	stein	59	206	391	16
Cyber Twin Dragon	chimeratech	26	232	391	17
Cyber Twin Dragon	airblade	5	237	391	18
Cyber Twin Dragon	trooper	45	282	391	20
Cyber Twin Dragon	zombie	12	294	391	21
Cyber Twin Dragon	perfect circle	76	370	391	22
Cyber Twin Dragon	phantom	1	371	391	23
Cyber Twin Dragon	dad return	5	376	391	24
Cyber Twin Dragon	gladiator	11	387	391	25
Cyber Twin Dragon	frog	1	388	391	30
Cyber Twin Dragon	x-saber	2	390	391	31
Cyber Twin Dragon	librarian	1	391	391	35
Limiter Removal	cyber	21	21	108	13
Limiter Removal	reaper	3	24	108	14
Limiter Removal	chaos return	7	31	108	15
Limiter Removal	stein	16	47	108	16
Limiter Removal	chimeratech	9	56	108	17
Limiter Removal	airblade	1	57	108	18
Limiter Removal	trooper	19	76	108	20
Limiter Removal	zombie	3	79	108	21
Limiter Removal	perfect circle	2	81	108	22
Limiter Removal	phantom	1	82	108	23
Limiter Removal	dad return	3	85	108	24
Limiter Removal	lightsworn	1	86	108	28
Limiter Removal	edison	1	87	108	29
Limiter Removal	frog	2	89	108	30
Limiter Removal	x-saber	6	95	108	31
Limiter Removal	starstrike	1	96	108	32
Limiter Removal	six samurai	2	98	108	33
Limiter Removal	trishula	2	100	108	34
Limiter Removal	underworld	1	101	108	37
Limiter Removal	shockwave	1	102	108	38
Limiter Removal	vegas	1	103	108	47
Limiter Removal	burning abyss	2	105	108	50
Limiter Removal	charleston	1	106	108	51
Limiter Removal	clown	2	108	108	53
Cyber End Dragon	cyber	20	20	338	13
Cyber End Dragon	reaper	49	69	338	14
Cyber End Dragon	chaos return	50	119	338	15
Cyber End Dragon	stein	44	163	338	16
