Card	Format	Usage	Cumulative	Total	Format Index
D.D. Crow	tri-brigade	15	1274	1464	96
D.D. Crow	phoenix	9	1283	1464	98
D.D. Crow	elements	46	1329	1464	100
D.D. Crow	darkwing	12	1341	1464	101
D.D. Crow	tearlaments	3	1344	1464	102
D.D. Crow	rescue-ace	59	1403	1464	104
D.D. Crow	fire king	20	1423	1464	105
D.D. Crow	snake-eye	29	1452	1464	106
D.D. Crow	fiendsmith	3	1455	1464	107
D.D. Crow	advanced	9	1464	1464	108
Destiny HERO - Disk Commander	destiny	2	2	115	38
Destiny HERO - Disk Commander	demise	3	5	115	39
Destiny HERO - Disk Commander	trooper	5	10	115	40
Destiny HERO - Disk Commander	zombie	12	22	115	42
Destiny HERO - Disk Commander	perfect circle	24	46	115	43
Destiny HERO - Disk Commander	dad return	52	98	115	45
Destiny HERO - Disk Commander	gladiator	17	115	115	46
Destiny HERO - Fear Monger	destiny	2	2	104	38
Destiny HERO - Fear Monger	demise	2	4	104	39
Destiny HERO - Fear Monger	trooper	5	9	104	40
Destiny HERO - Fear Monger	zombie	18	27	104	42
Destiny HERO - Fear Monger	perfect circle	30	57	104	43
Destiny HERO - Fear Monger	dad return	30	87	104	45
Destiny HERO - Fear Monger	gladiator	14	101	104	46
Destiny HERO - Fear Monger	cat	1	102	104	50
Destiny HERO - Fear Monger	lightsworn	2	104	104	52
Foolish Burial	destiny	2	2	412	38
Foolish Burial	perfect circle	5	7	412	43
Foolish Burial	dad return	2	9	412	45
Foolish Burial	gladiator	12	21	412	46
Foolish Burial	teledad	10	31	412	48
Foolish Burial	cat	19	50	412	50
Foolish Burial	lightsworn	37	87	412	52
Foolish Burial	edison	12	99	412	54
Foolish Burial	frog	19	118	412	55
Foolish Burial	crow	2	120	412	56
Foolish Burial	starstrike	23	143	412	57
Foolish Burial	trishula	6	149	412	59
Foolish Burial	tengu	9	158	412	60
Foolish Burial	dino rabbit	5	163	412	61
Foolish Burial	wind-up	3	166	412	62
Foolish Burial	miami	1	167	412	63
Foolish Burial	meadowlands	3	170	412	64
Foolish Burial	ravine ruler	3	173	412	66
Foolish Burial	fire-water	4	177	412	67
Foolish Burial	vegas	3	180	412	68
Foolish Burial	hat	3	183	412	69
Foolish Burial	shaddoll	36	219	412	70
Foolish Burial	burning abyss	33	252	412	71
Foolish Burial	charleston	14	266	412	72
Foolish Burial	nekroz	20	286	412	73
Foolish Burial	clown	11	297	412	74
Foolish Burial	performapal	5	302	412	75
Foolish Burial	monarch	30	332	412	77
Foolish Burial	blue-eyes	2	334	412	78
Foolish Burial	invasion	10	344	412	79
Foolish Burial	grass zoo	4	348	412	80
Foolish Burial	draco zoo	1	349	412	81
Foolish Burial	link zoo	2	351	412	82
Foolish Burial	secaucus	2	353	412	85
Foolish Burial	toss	9	362	412	90
Foolish Burial	tri-brigade	6	368	412	96
Foolish Burial	phoenix	10	378	412	98
Foolish Burial	elements	6	384	412	100
Foolish Burial	darkwing	5	389	412	101
Foolish Burial	tearlaments	1	390	412	102
Foolish Burial	kashtira	1	391	412	103
Foolish Burial	rescue-ace	15	406	412	104
Foolish Burial	fire king	2	408	412	105
Foolish Burial	snake-eye	4	412	412	106
Elemental HERO Stratos	destiny	1	1	259	38
Elemental HERO Stratos	demise	9	10	259	39
Elemental HERO Stratos	trooper	5	15	259	40
Elemental HERO Stratos	zombie	17	32	259	42
Elemental HERO Stratos	perfect circle	26	58	259	43
Elemental HERO Stratos	dad return	59	117	259	45
Elemental HERO Stratos	gladiator	60	177	259	46
Elemental HERO Stratos	teledad	37	214	259	48
Elemental HERO Stratos	cat	8	222	259	50
Elemental HERO Stratos	lightsworn	12	234	259	52
Elemental HERO Stratos	edison	8	242	259	54
Elemental HERO Stratos	frog	3	245	259	55
Elemental HERO Stratos	crow	2	247	259	56
Elemental HERO Stratos	starstrike	1	248	259	57
Elemental HERO Stratos	trishula	1	249	259	59
Elemental HERO Stratos	tengu	1	250	259	60
Elemental HERO Stratos	wind-up	4	254	259	62
Elemental HERO Stratos	miami	2	256	259	63
Elemental HERO Stratos	kashtira	3	259	259	103
Gold Sarcophagus	destiny	1	1	284	38
Gold Sarcophagus	zombie	6	7	284	42
Gold Sarcophagus	perfect circle	17	24	284	43
Gold Sarcophagus	dad return	15	39	284	45
Gold Sarcophagus	gladiator	1	40	284	46
Gold Sarcophagus	cat	16	56	284	50
Gold Sarcophagus	lightsworn	37	93	284	52
Gold Sarcophagus	edison	8	101	284	54
Gold Sarcophagus	frog	44	145	284	55
Gold Sarcophagus	crow	1	146	284	56
Gold Sarcophagus	starstrike	11	157	284	57
Gold Sarcophagus	tengu	6	163	284	60
Gold Sarcophagus	wind-up	2	165	284	62
Gold Sarcophagus	baby ruler	69	234	284	65
Gold Sarcophagus	ravine ruler	16	250	284	66
Gold Sarcophagus	fire-water	4	254	284	67
Gold Sarcophagus	vegas	1	255	284	68
Gold Sarcophagus	hat	1	256	284	69
Gold Sarcophagus	toss	2	258	284	90
Gold Sarcophagus	darkwing	1	259	284	101
Gold Sarcophagus	kashtira	1	260	284	103
Gold Sarcophagus	rescue-ace	1	261	284	104
Gold Sarcophagus	snake-eye	4	265	284	106
Gold Sarcophagus	fiendsmith	1	266	284	107
Gold Sarcophagus	advanced	18	284	284	108
Gorz the Emissary of Darkness	destiny	1	1	306	38
Gorz the Emissary of Darkness	teledad	31	32	306	48
Gorz the Emissary of Darkness	cat	27	59	306	50
Gorz the Emissary of Darkness	lightsworn	55	114	306	52
Gorz the Emissary of Darkness	edison	36	150	306	54
Gorz the Emissary of Darkness	frog	47	197	306	55
Gorz the Emissary of Darkness	crow	3	200	306	56
Gorz the Emissary of Darkness	starstrike	22	222	306	57
Gorz the Emissary of Darkness	trishula	6	228	306	59
Gorz the Emissary of Darkness	tengu	15	243	306	60
Gorz the Emissary of Darkness	dino rabbit	20	263	306	61
Gorz the Emissary of Darkness	wind-up	15	278	306	62
Gorz the Emissary of Darkness	miami	8	286	306	63
Gorz the Emissary of Darkness	meadowlands	3	289	306	64
Gorz the Emissary of Darkness	ravine ruler	1	290	306	66
Gorz the Emissary of Darkness	vegas	1	291	306	68
Gorz the Emissary of Darkness	shaddoll	5	296	306	70
Gorz the Emissary of Darkness	burning abyss	2	298	306	71
Gorz the Emissary of Darkness	nekroz	2	300	306	73
Gorz the Emissary of Darkness	performapal	6	306	306	75
Marshmallon	destiny	1	1	17	38
Marshmallon	zombie	3	4	17	42
Marshmallon	perfect circle	5	9	17	43
Marshmallon	dad return	5	14	17	45
Marshmallon	cat	1	15	17	50
Marshmallon	baby ruler	2	17	17	65
Pulling the Rug	demise	65	65	435	39
Pulling the Rug	trooper	33	98	435	40
Pulling the Rug	zombie	100	198	435	42
Pulling the Rug	perfect circle	72	270	435	43
Pulling the Rug	dad return	23	293	435	45
Pulling the Rug	gladiator	42	335	435	46
Pulling the Rug	lightsworn	3	338	435	52
Pulling the Rug	edison	37	375	435	54
Pulling the Rug	frog	30	405	435	55
Pulling the Rug	starstrike	19	424	435	57
Pulling the Rug	shaddoll	11	435	435	70
Card Trooper	demise	48	48	344	39
Card Trooper	trooper	47	95	344	40
Card Trooper	zombie	43	138	344	42
Card Trooper	perfect circle	28	166	344	43
Card Trooper	dad return	30	196	344	45
Card Trooper	gladiator	11	207	344	46
Card Trooper	cat	2	209	344	50
Card Trooper	lightsworn	9	218	344	52
Card Trooper	edison	21	239	344	54
Card Trooper	frog	4	243	344	55
Card Trooper	crow	2	245	344	56
Card Trooper	starstrike	18	263	344	57
Card Trooper	trishula	3	266	344	59
Card Trooper	tengu	7	273	344	60
Card Trooper	dino rabbit	8	281	344	61
Card Trooper	wind-up	17	298	344	62
Card Trooper	miami	2	300	344	63
Card Trooper	ravine ruler	36	336	344	66
Card Trooper	fire-water	6	342	344	67
Card Trooper	hat	2	344	344	69
Advanced Ritual Art	demise	23	23	31	39
Advanced Ritual Art	zombie	6	29	31	42
Advanced Ritual Art	meadowlands	2	31	31	64
Demise, King of Armageddon	demise	21	21	27	39
Demise, King of Armageddon	zombie	6	27	27	42
Insect Knight	demise	18	18	24	39
Insect Knight	zombie	6	24	24	42
Twister	demise	15	15	186	39
Twister	zombie	33	48	186	42
Twister	dad return	10	58	186	45
Twister	gladiator	21	79	186	46
Twister	teledad	8	87	186	48
Twister	cat	2	89	186	50
Twister	lightsworn	4	93	186	52
Twister	frog	3	96	186	55
Twister	trishula	1	97	186	59
Twister	dino rabbit	2	99	186	61
Twister	meadowlands	8	107	186	64
Twister	ravine ruler	10	117	186	66
Twister	fire-water	4	121	186	67
Twister	hat	2	123	186	69
Twister	shaddoll	1	124	186	70
Twister	burning abyss	38	162	186	71
Twister	charleston	18	180	186	72
Twister	nekroz	6	186	186	73
Neo Bug	demise	14	14	19	39
Neo Bug	zombie	5	19	19	42
Destiny HERO - Diamond Dude	demise	12	12	99	39
Destiny HERO - Diamond Dude	zombie	2	14	99	42
Destiny HERO - Diamond Dude	perfect circle	2	16	99	43
Destiny HERO - Diamond Dude	dad return	22	38	99	45
Destiny HERO - Diamond Dude	teledad	46	84	99	48
Destiny HERO - Diamond Dude	cat	2	86	99	50
Destiny HERO - Diamond Dude	lightsworn	11	97	99	52
Destiny HERO - Diamond Dude	starstrike	1	98	99	57
Destiny HERO - Diamond Dude	wind-up	1	99	99	62
Divine Sword - Phoenix Blade	demise	12	12	37	39
Divine Sword - Phoenix Blade	zombie	3	15	37	42
Divine Sword - Phoenix Blade	perfect circle	3	18	37	43
Divine Sword - Phoenix Blade	dad return	14	32	37	45
Divine Sword - Phoenix Blade	cat	1	33	37	50
Divine Sword - Phoenix Blade	secaucus	3	36	37	85
Divine Sword - Phoenix Blade	rescue-ace	1	37	37	104
Magical Stone Excavation	demise	12	12	32	39
Magical Stone Excavation	zombie	1	13	32	42
Magical Stone Excavation	perfect circle	1	14	32	43
Magical Stone Excavation	dad return	16	30	32	45
Magical Stone Excavation	edison	2	32	32	54
Machine Duplication	demise	8	8	66	39
Machine Duplication	trooper	26	34	66	40
Machine Duplication	dad return	25	59	66	45
Machine Duplication	cat	3	62	66	50
Machine Duplication	lightsworn	1	63	66	52
Machine Duplication	tri-brigade	3	66	66	96
Destiny HERO - Dasher	demise	6	6	111	39
Destiny HERO - Dasher	trooper	3	9	111	40
Destiny HERO - Dasher	zombie	2	11	111	42
Destiny HERO - Dasher	perfect circle	1	12	111	43
Destiny HERO - Dasher	dad return	80	92	111	45
Destiny HERO - Dasher	gladiator	6	98	111	46
Destiny HERO - Dasher	bird-up	1	99	111	97
Destiny HERO - Dasher	phoenix	12	111	111	98
Grandmaster of the Six Samurai	demise	6	6	33	39
Grandmaster of the Six Samurai	trooper	3	9	33	40
Grandmaster of the Six Samurai	zombie	3	12	33	42
Grandmaster of the Six Samurai	perfect circle	3	15	33	43
Grandmaster of the Six Samurai	dad return	9	24	33	45
Grandmaster of the Six Samurai	trishula	7	31	33	59
Grandmaster of the Six Samurai	miami	1	32	33	63
Grandmaster of the Six Samurai	meadowlands	1	33	33	64
Metal Armored Bug	demise	6	6	8	39
Metal Armored Bug	zombie	2	8	8	42
The Six Samurai - Yaichi	demise	6	6	26	39
The Six Samurai - Yaichi	trooper	3	9	26	40
The Six Samurai - Yaichi	zombie	3	12	26	42
The Six Samurai - Yaichi	perfect circle	3	15	26	43
The Six Samurai - Yaichi	dad return	9	24	26	45
The Six Samurai - Yaichi	trishula	2	26	26	59
The Six Samurai - Zanji	demise	6	6	26	39
The Six Samurai - Zanji	trooper	3	9	26	40
The Six Samurai - Zanji	zombie	3	12	26	42
The Six Samurai - Zanji	perfect circle	3	15	26	43
The Six Samurai - Zanji	dad return	9	24	26	45
The Six Samurai - Zanji	trishula	1	25	26	59
The Six Samurai - Zanji	meadowlands	1	26	26	64
Contract with the Abyss	demise	5	5	9	39
Contract with the Abyss	zombie	4	9	9	42
Great Shogun Shien	demise	4	4	27	39
Great Shogun Shien	trooper	2	6	27	40
Great Shogun Shien	zombie	2	8	27	42
Great Shogun Shien	perfect circle	2	10	27	43
Great Shogun Shien	dad return	16	26	27	45
Great Shogun Shien	meadowlands	1	27	27	64
Winged Kuriboh	demise	4	4	5	39
Winged Kuriboh	dad return	1	5	5	45
Card Trader	demise	3	3	3	39
D.D. Trainer	demise	3	3	3	39
Neo-Spacian Grand Mole	demise	3	3	71	39
Neo-Spacian Grand Mole	trooper	1	4	71	40
Neo-Spacian Grand Mole	zombie	10	14	71	42
Neo-Spacian Grand Mole	perfect circle	7	21	71	43
Neo-Spacian Grand Mole	dad return	5	26	71	45
Neo-Spacian Grand Mole	gladiator	14	40	71	46
Neo-Spacian Grand Mole	teledad	4	44	71	48
Neo-Spacian Grand Mole	cat	1	45	71	50
Neo-Spacian Grand Mole	trishula	2	47	71	59
Neo-Spacian Grand Mole	tengu	2	49	71	60
Neo-Spacian Grand Mole	dino rabbit	3	52	71	61
Neo-Spacian Grand Mole	wind-up	2	54	71	62
Neo-Spacian Grand Mole	meadowlands	1	55	71	64
Neo-Spacian Grand Mole	baby ruler	1	56	71	65
Neo-Spacian Grand Mole	ravine ruler	5	61	71	66
Neo-Spacian Grand Mole	vegas	1	62	71	68
Neo-Spacian Grand Mole	shaddoll	8	70	71	70
Neo-Spacian Grand Mole	performapal	1	71	71	75
The Six Samurai - Irou	demise	3	3	18	39
The Six Samurai - Irou	trooper	3	6	18	40
The Six Samurai - Irou	zombie	3	9	18	42
The Six Samurai - Irou	perfect circle	3	12	18	43
The Six Samurai - Irou	dad return	6	18	18	45
Inaba White Rabbit	demise	2	2	2	39
Karma Cut	demise	2	2	153	39
Karma Cut	edison	12	14	153	54
Karma Cut	crow	3	17	153	56
Karma Cut	ravine ruler	2	19	153	66
Karma Cut	shaddoll	36	55	153	70
Karma Cut	burning abyss	37	92	153	71
Karma Cut	charleston	5	97	153	72
Karma Cut	nekroz	39	136	153	73
Karma Cut	clown	9	145	153	74
Karma Cut	monarch	4	149	153	77
Karma Cut	invasion	4	153	153	79
Spellbook Organization	demise	2	2	2	39
The Six Samurai - Kamon	demise	2	2	12	39
The Six Samurai - Kamon	trooper	2	4	12	40
The Six Samurai - Kamon	zombie	2	6	12	42
The Six Samurai - Kamon	perfect circle	2	8	12	43
The Six Samurai - Kamon	dad return	4	12	12	45
The Six Samurai - Nisashi	demise	2	2	3	39
The Six Samurai - Nisashi	perfect circle	1	3	3	43
The Warrior Returning Alive	demise	2	2	2	39
E - Emergency Call	demise	1	1	63	39
E - Emergency Call	zombie	4	5	63	42
E - Emergency Call	perfect circle	1	6	63	43
E - Emergency Call	dad return	10	16	63	45
E - Emergency Call	gladiator	4	20	63	46
E - Emergency Call	cat	1	21	63	50
E - Emergency Call	lightsworn	4	25	63	52
E - Emergency Call	edison	8	33	63	54
E - Emergency Call	frog	2	35	63	55
E - Emergency Call	crow	2	37	63	56
E - Emergency Call	trishula	2	39	63	59
E - Emergency Call	tengu	3	42	63	60
E - Emergency Call	wind-up	4	46	63	62
E - Emergency Call	miami	4	50	63	63
E - Emergency Call	invasion	12	62	63	79
E - Emergency Call	kashtira	1	63	63	103
End of the World	demise	1	1	1	39
Petit Moth	demise	1	1	1	39
Return of the Six Samurai	demise	1	1	1	39
Shinato, King of a Higher Plane	demise	1	1	1	39
Raiza the Storm Monarch	trooper	30	30	300	40
Raiza the Storm Monarch	zombie	88	118	300	42
Raiza the Storm Monarch	perfect circle	88	206	300	43
Raiza the Storm Monarch	dad return	6	212	300	45
Raiza the Storm Monarch	gladiator	12	224	300	46
Raiza the Storm Monarch	teledad	7	231	300	48
Raiza the Storm Monarch	cat	4	235	300	50
Raiza the Storm Monarch	edison	6	241	300	54
Raiza the Storm Monarch	frog	14	255	300	55
Raiza the Storm Monarch	starstrike	3	258	300	57
Raiza the Storm Monarch	wind-up	1	259	300	62
Raiza the Storm Monarch	shaddoll	36	295	300	70
Raiza the Storm Monarch	burning abyss	5	300	300	71
Aqua Dragon	trooper	3	3	6	40
Aqua Dragon	perfect circle	3	6	6	43
Electric Virus	trooper	3	3	129	40
Electric Virus	dino rabbit	16	19	129	61
Electric Virus	wind-up	12	31	129	62
Electric Virus	meadowlands	3	34	129	64
Electric Virus	baby ruler	34	68	129	65
Electric Virus	ravine ruler	61	129	129	66
Green Baboon, Defender of the Forest	trooper	2	2	7	40
Green Baboon, Defender of the Forest	zombie	1	3	7	42
Green Baboon, Defender of the Forest	perfect circle	4	7	7	43
Puppet Plant	trooper	1	1	126	40
Puppet Plant	dad return	1	2	126	45
Puppet Plant	crow	2	4	126	56
Puppet Plant	trishula	29	33	126	59
Puppet Plant	tengu	3	36	126	60
Puppet Plant	dino rabbit	2	38	126	61
Puppet Plant	wind-up	2	40	126	62
Puppet Plant	baby ruler	28	68	126	65
Puppet Plant	shaddoll	23	91	126	70
Puppet Plant	burning abyss	28	119	126	71
Puppet Plant	charleston	4	123	126	72
Puppet Plant	nekroz	2	125	126	73
Puppet Plant	clown	1	126	126	74
Card of Safe Return	zombie	42	42	65	42
Card of Safe Return	perfect circle	3	45	65	43
Card of Safe Return	dad return	3	48	65	45
Card of Safe Return	teledad	10	58	65	48
Card of Safe Return	cat	7	65	65	50
Zombie Master	zombie	42	42	79	42
Zombie Master	perfect circle	3	45	79	43
Zombie Master	dad return	3	48	79	45
Zombie Master	teledad	7	55	79	48
Zombie Master	lightsworn	19	74	79	52
Zombie Master	edison	1	75	79	54
Zombie Master	frog	1	76	79	55
Zombie Master	starstrike	2	78	79	57
Zombie Master	invasion	1	79	79	79
Mei-Kou, Master of Barriers	zombie	21	21	25	42
Mei-Kou, Master of Barriers	perfect circle	4	25	25	43
Dark Bribe	zombie	20	20	80	42
Dark Bribe	perfect circle	13	33	80	43
Dark Bribe	dad return	8	41	80	45
Dark Bribe	gladiator	6	47	80	46
Dark Bribe	teledad	2	49	80	48
Dark Bribe	cat	6	55	80	50
Dark Bribe	lightsworn	2	57	80	52
Dark Bribe	edison	1	58	80	54
Dark Bribe	frog	10	68	80	55
Dark Bribe	dino rabbit	2	70	80	61
Dark Bribe	baby ruler	2	72	80	65
Dark Bribe	monarch	2	74	80	77
Dark Bribe	tearlaments	6	80	80	102
Il Blud	zombie	17	17	19	42
Il Blud	perfect circle	1	18	19	43
Il Blud	dad return	1	19	19	45
The Transmigration Prophecy	zombie	10	10	56	42
The Transmigration Prophecy	perfect circle	4	14	56	43
The Transmigration Prophecy	dad return	7	21	56	45
The Transmigration Prophecy	gladiator	5	26	56	46
The Transmigration Prophecy	lightsworn	6	32	56	52
The Transmigration Prophecy	edison	8	40	56	54
The Transmigration Prophecy	frog	3	43	56	55
The Transmigration Prophecy	trishula	1	44	56	59
The Transmigration Prophecy	tengu	2	46	56	60
The Transmigration Prophecy	wind-up	1	47	56	62
The Transmigration Prophecy	ravine ruler	6	53	56	66
The Transmigration Prophecy	fire-water	2	55	56	67
The Transmigration Prophecy	hat	1	56	56	69
Crystal Seer	zombie	8	8	8	42
Different Dimension Capsule	zombie	7	7	8	42
Different Dimension Capsule	dad return	1	8	8	45
Volcanic Rocket	zombie	6	6	11	42
Volcanic Rocket	starstrike	2	8	11	57
Volcanic Rocket	charleston	3	11	11	72
Volcanic Shell	zombie	6	6	15	42
Volcanic Shell	starstrike	6	12	15	57
Volcanic Shell	charleston	3	15	15	72
Common Charity	zombie	5	5	5	42
Elemental HERO Air Neos	zombie	4	4	5	42
Elemental HERO Air Neos	gladiator	1	5	5	46
Elemental HERO Neos Alius	zombie	4	4	54	42
Elemental HERO Neos Alius	perfect circle	1	5	54	43
Elemental HERO Neos Alius	gladiator	3	8	54	46
Elemental HERO Neos Alius	cat	3	11	54	50
Elemental HERO Neos Alius	lightsworn	4	15	54	52
Elemental HERO Neos Alius	edison	10	25	54	54
Elemental HERO Neos Alius	frog	6	31	54	55
Elemental HERO Neos Alius	crow	4	35	54	56
Elemental HERO Neos Alius	trishula	3	38	54	59
Elemental HERO Neos Alius	tengu	3	41	54	60
Elemental HERO Neos Alius	wind-up	6	47	54	62
Elemental HERO Neos Alius	miami	6	53	54	63
Elemental HERO Neos Alius	nekroz	1	54	54	73
Elemental HERO Phoenix Enforcer	zombie	4	4	6	42
Elemental HERO Phoenix Enforcer	gladiator	2	6	6	46
Judgment of Anubis	zombie	4	4	4	42
Autonomous Action Unit	zombie	3	3	14	42
Autonomous Action Unit	perfect circle	7	10	14	43
Autonomous Action Unit	cat	1	11	14	50
Autonomous Action Unit	edison	2	13	14	54
Autonomous Action Unit	frog	1	14	14	55
Elemental HERO Rampart Blaster	zombie	3	3	3	42
Power Bond	zombie	3	3	3	42
Wild Fire	zombie	3	3	4	42
Wild Fire	charleston	1	4	4	72
Blaze Accelerator	zombie	2	2	3	42
Blaze Accelerator	starstrike	1	3	3	57
Double Summon	zombie	2	2	4	42
Double Summon	performapal	2	4	4	75
Fusion Guard	zombie	2	2	2	42
Great Maju Garzett	zombie	2	2	2	42
Mirage Dragon	zombie	2	2	2	42
Neo-Spacian Dark Panther	zombie	2	2	75	42
Neo-Spacian Dark Panther	perfect circle	1	3	75	43
Neo-Spacian Dark Panther	dad return	2	5	75	45
Neo-Spacian Dark Panther	gladiator	60	65	75	46
Neo-Spacian Dark Panther	cat	10	75	75	50
Spell Striker	zombie	2	2	12	42
Spell Striker	perfect circle	2	4	12	43
Spell Striker	dad return	6	10	12	45
Spell Striker	ravine ruler	2	12	12	66
Cloak and Dagger	zombie	1	1	1	42
Curse of Anubis	zombie	1	1	1	42
Decayed Commander	zombie	1	1	1	42
Elemental HERO Magma Neos	zombie	1	1	1	42
Elemental HERO Wildedge	zombie	1	1	1	42
Mormolith	zombie	1	1	1	42
Necro Gardna	zombie	1	1	256	42
Necro Gardna	dad return	8	9	256	45
Necro Gardna	gladiator	17	26	256	46
Necro Gardna	teledad	31	57	256	48
Necro Gardna	cat	59	116	256	50
Necro Gardna	lightsworn	115	231	256	52
Necro Gardna	edison	18	249	256	54
Necro Gardna	frog	1	250	256	55
Necro Gardna	crow	1	251	256	56
Necro Gardna	starstrike	3	254	256	57
Necro Gardna	tengu	2	256	256	60
Volcanic Doomfire	zombie	1	1	1	42
Warrior Elimination	zombie	1	1	7	42
Warrior Elimination	dad return	5	6	7	45
Warrior Elimination	gladiator	1	7	7	46
Windstorm of Etaqua	zombie	1	1	1	42
Dimensional Prison	perfect circle	64	64	548	43
Dimensional Prison	dad return	12	76	548	45
Dimensional Prison	gladiator	18	94	548	46
Dimensional Prison	teledad	9	103	548	48
Dimensional Prison	cat	7	110	548	50
Dimensional Prison	lightsworn	23	133	548	52
Dimensional Prison	edison	89	222	548	54
Dimensional Prison	frog	36	258	548	55
Dimensional Prison	crow	6	264	548	56
Dimensional Prison	starstrike	26	290	548	57
Dimensional Prison	trishula	29	319	548	59
Dimensional Prison	tengu	29	348	548	60
Dimensional Prison	dino rabbit	28	376	548	61
Dimensional Prison	wind-up	55	431	548	62
Dimensional Prison	miami	40	471	548	63
Dimensional Prison	meadowlands	11	482	548	64
Dimensional Prison	baby ruler	2	484	548	65
Dimensional Prison	ravine ruler	12	496	548	66
Dimensional Prison	fire-water	2	498	548	67
Dimensional Prison	vegas	4	502	548	68
Dimensional Prison	hat	6	508	548	69
Dimensional Prison	shaddoll	21	529	548	70
Dimensional Prison	burning abyss	8	537	548	71
Dimensional Prison	charleston	3	540	548	72
Dimensional Prison	nekroz	6	546	548	73
Dimensional Prison	snake-eye	2	548	548	106
Gladiator Beast Heraklinos	perfect circle	39	39	189	43
Gladiator Beast Heraklinos	dad return	22	61	189	45
Gladiator Beast Heraklinos	gladiator	64	125	189	46
Gladiator Beast Heraklinos	teledad	6	131	189	48
Gladiator Beast Heraklinos	cat	18	149	189	50
Gladiator Beast Heraklinos	lightsworn	7	156	189	52
Gladiator Beast Heraklinos	edison	11	167	189	54
Gladiator Beast Heraklinos	frog	17	184	189	55
